pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300b_plain_roll_next_subject_impostor_01_00001042_00001043,sd300b,plain_roll_next_subject_impostor,00001042,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,126.8062,248.1877,12.4612,115.3785,227.5234,11.1046,387.5282,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001043_00001044,sd300b,plain_roll_next_subject_impostor,00001043,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,167.4862,271.858,11.0656,153.9062,249.3228,9.703,450.4683,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001044_00001045,sd300b,plain_roll_next_subject_impostor,00001044,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.9625894085866978,134.2242,266.0087,4.8775,122.6252,232.6987,3.8891,405.1778,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001045_00001046,sd300b,plain_roll_next_subject_impostor,00001045,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.26249666768360547,145.5733,204.4094,6.1805,132.5235,183.4706,5.1506,356.3931,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001046_00001047,sd300b,plain_roll_next_subject_impostor,00001046,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,119.1147,229.9927,12.525,106.4776,209.5285,10.9214,361.7009,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001047_00001048,sd300b,plain_roll_next_subject_impostor,00001047,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.2993365237429416,140.3629,224.5845,19.9878,128.9275,200.8956,12.6148,384.9959,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001048_00001049,sd300b,plain_roll_next_subject_impostor,00001048,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.8094923781640055,175.8559,214.1457,12.9326,159.9293,191.8851,11.7454,403.0087,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001049_00001050,sd300b,plain_roll_next_subject_impostor,00001049,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.5706509874469354,156.7437,174.8689,13.0645,141.8528,159.2632,11.7086,344.742,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001050_00001051,sd300b,plain_roll_next_subject_impostor,00001050,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,138.1155,271.0495,12.9582,125.1432,249.8167,11.8076,422.1894,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001051_00001052,sd300b,plain_roll_next_subject_impostor,00001051,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.282140144075829,158.1393,196.3091,13.0315,144.4289,176.6975,11.8888,367.5592,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_01_00001052_00001000,sd300b,plain_roll_next_subject_impostor,00001052,1,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4986532540463079,174.1932,218.0808,13.2649,160.3491,195.1097,12.0129,405.6015,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001000_00001001,sd300b,plain_roll_next_subject_impostor,00001000,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.6569403601880666,49.5659,219.2866,1.979,44.2613,197.2094,1.1712,270.8897,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001001_00001002,sd300b,plain_roll_next_subject_impostor,00001001,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,73.1578,164.9171,10.5933,65.6964,146.2817,9.189,248.7424,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001002_00001003,sd300b,plain_roll_next_subject_impostor,00001002,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,67.1059,258.8989,2.1658,60.4391,233.8793,1.3986,328.2245,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001003_00001004,sd300b,plain_roll_next_subject_impostor,00001003,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.8171710281391347,40.2475,185.3142,2.6647,35.6078,165.8874,1.6336,228.2992,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001004_00001006,sd300b,plain_roll_next_subject_impostor,00001004,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.3580206907622186,45.9005,226.1693,2.9994,41.1176,205.3649,1.9719,275.1279,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001006_00001007,sd300b,plain_roll_next_subject_impostor,00001006,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.118367645658981,67.2887,235.7582,3.3572,59.7158,212.8675,2.3596,306.4679,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001007_00001008,sd300b,plain_roll_next_subject_impostor,00001007,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.5402570586853271,57.493,195.5373,2.4718,51.3938,176.1858,1.5056,255.5616,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001008_00001009,sd300b,plain_roll_next_subject_impostor,00001008,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,41.201,206.5227,3.1038,36.8105,172.4231,2.1826,250.8991,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001009_00001010,sd300b,plain_roll_next_subject_impostor,00001009,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.08751232171415202,61.2491,221.255,4.281,54.7823,198.8291,3.1584,286.8661,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001010_00001011,sd300b,plain_roll_next_subject_impostor,00001010,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,66.0639,202.6742,6.4738,58.8883,182.406,5.5451,275.2787,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001011_00001012,sd300b,plain_roll_next_subject_impostor,00001011,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.17037765457543974,59.6513,231.1156,6.8581,53.4533,209.5958,5.9039,297.6943,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001012_00001013,sd300b,plain_roll_next_subject_impostor,00001012,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,62.6542,279.727,4.114,55.7016,243.1547,3.1243,346.5726,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001013_00001014,sd300b,plain_roll_next_subject_impostor,00001013,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,68.0866,203.4152,4.0547,60.8966,181.3234,3.1477,275.6456,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001014_00001015,sd300b,plain_roll_next_subject_impostor,00001014,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,45.7298,362.0553,3.8866,40.1287,315.7777,2.9873,411.7648,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001015_00001016,sd300b,plain_roll_next_subject_impostor,00001015,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.616266348823246,60.9717,232.454,8.0873,54.7848,209.7336,6.9303,301.5851,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001016_00001017,sd300b,plain_roll_next_subject_impostor,00001016,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,49.8995,249.8892,2.7242,43.9151,228.2383,1.6366,302.5771,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001017_00001018,sd300b,plain_roll_next_subject_impostor,00001017,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.6329114048717814,75.7015,255.3352,6.7582,67.8865,232.2938,5.5288,337.8603,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001018_00001019,sd300b,plain_roll_next_subject_impostor,00001018,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,57.0286,185.7604,6.4765,51.2943,168.2117,5.4827,249.3331,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001019_00001020,sd300b,plain_roll_next_subject_impostor,00001019,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,39.9576,179.356,2.0349,34.6181,159.2456,0.9827,221.4082,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001020_00001021,sd300b,plain_roll_next_subject_impostor,00001020,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,57.7765,210.4459,5.0477,51.3785,189.7243,4.0032,273.3419,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001021_00001022,sd300b,plain_roll_next_subject_impostor,00001021,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4254729125637121,84.4799,374.5336,6.1089,76.4918,348.1004,4.9624,465.1849,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001022_00001023,sd300b,plain_roll_next_subject_impostor,00001022,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,61.9401,191.6959,3.2635,55.1969,169.8098,2.4762,256.963,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001023_00001024,sd300b,plain_roll_next_subject_impostor,00001023,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.5562193076811814,67.5953,227.5474,5.7658,59.8433,208.1695,4.6013,300.9729,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001024_00001025,sd300b,plain_roll_next_subject_impostor,00001024,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.1829666776565144,40.3647,198.657,2.5999,35.4841,178.0194,1.7763,241.6875,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_02_00001025_00001026,sd300b,plain_roll_next_subject_impostor,00001025,2,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.2978064288858924,52.0837,239.8706,3.6439,46.6366,217.847,2.6674,295.6681,{},{},{},ok,,
